source_center,destination_center,legs,median_delay_ratio,late_rate,late_rate_raw,excess_minutes,excess_minutes_uncapped,median_actual_minutes,median_osrm_minutes,median_osrm_km,ftl_share,sla_contribution_pct,is_chronic_raw,is_chronic_calibrated,is_credible_priority,source_facility,destination_facility,corridor
IND530012AAA,IND533106AAA,2,1.699248120300752,0.0,1.0,0.0,0.0,226.0,133.0,181.73559999999998,1.0,0.0,1,0,0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Rajamundry_AtoNgrRd_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh) -> Rajamundry_AtoNgrRd_I (Andhra Pradesh)
IND362220AAA,IND362265AAA,2,1.578125,0.0,1.0,0.0,0.0,50.5,32.0,44.66295,0.0,0.0,1,0,0,Junagadh_keshod_DC (Gujarat),Veraval_DC (Gujarat),Junagadh_keshod_DC (Gujarat) -> Veraval_DC (Gujarat)
IND362220AAA,IND362225AAA,6,1.9415384615384617,0.0,1.0,0.0,0.0,48.5,25.0,28.35335,0.0,0.0,1,0,0,Junagadh_keshod_DC (Gujarat),Mangrol_JilRDDPP_D (Gujarat),Junagadh_keshod_DC (Gujarat) -> Mangrol_JilRDDPP_D (Gujarat)
IND362001AAA,IND362265AAA,2,1.9223057644110275,0.0,1.0,0.0,0.0,108.5,56.5,79.90045,0.0,0.0,1,0,0,Junagadh_DPC (Gujarat),Veraval_DC (Gujarat),Junagadh_DPC (Gujarat) -> Veraval_DC (Gujarat)
IND110035AAC,IND110037AAM,3,1.6666666666666667,0.0,1.0,0.0,0.0,30.0,19.0,20.9077,0.0,0.0,1,0,0,Delhi_North_R_8 (Delhi),Delhi_Airport_H (Delhi),Delhi_North_R_8 (Delhi) -> Delhi_Airport_H (Delhi)
IND361335AAA,IND360002AAB,1,1.3368983957219251,0.0,1.0,0.0,0.0,250.0,187.0,243.7123,1.0,0.0,1,0,0,Dwarka_StnRoad_DC (Gujarat),Rajkot_PedakRd_P (Gujarat),Dwarka_StnRoad_DC (Gujarat) -> Rajkot_PedakRd_P (Gujarat)
IND361315AAA,IND361335AAA,11,1.5555555555555556,0.0,1.0,0.0,0.0,43.0,28.0,40.5179,1.0,0.0,1,0,0,Bhatiya_Kalyanpr_D (Gujarat),Dwarka_StnRoad_DC (Gujarat),Bhatiya_Kalyanpr_D (Gujarat) -> Dwarka_StnRoad_DC (Gujarat)
IND361305AAC,IND361335AAA,1,1.5932203389830508,0.0,1.0,0.0,0.0,94.0,59.0,83.76989999999999,1.0,0.0,1,0,0,Khambhalia_JdswarRD_D (Gujarat),Dwarka_StnRoad_DC (Gujarat),Khambhalia_JdswarRD_D (Gujarat) -> Dwarka_StnRoad_DC (Gujarat)
IND785612AAB,IND781018AAB,1,2.144578313253012,0.0,1.0,0.0,0.0,356.0,166.0,235.463,1.0,0.0,1,0,0,Bokakhat_MlnprDPP_D (Assam),Guwahati_Hub (Assam),Bokakhat_MlnprDPP_D (Assam) -> Guwahati_Hub (Assam)
IND785612AAB,IND785621AAA,1,1.6944444444444444,0.0,1.0,0.0,0.0,61.0,36.0,48.7818,1.0,0.0,1,0,0,Bokakhat_MlnprDPP_D (Assam),Golaghat_BaruaRd_D (Assam),Bokakhat_MlnprDPP_D (Assam) -> Golaghat_BaruaRd_D (Assam)
IND785621AAA,IND785001AAA,3,1.5909090909090908,0.0,1.0,0.0,0.0,70.0,44.0,49.2488,1.0,0.0,1,0,0,Golaghat_BaruaRd_D (Assam),Jorhat_RicMilRd_D (Assam),Golaghat_BaruaRd_D (Assam) -> Jorhat_RicMilRd_D (Assam)
IND785675AAA,IND785612AAB,1,2.190082644628099,0.0,1.0,0.0,0.0,265.0,121.0,172.4213,1.0,0.0,1,0,0,Moranhat_TiloiDPP_D (Assam),Bokakhat_MlnprDPP_D (Assam),Moranhat_TiloiDPP_D (Assam) -> Bokakhat_MlnprDPP_D (Assam)
IND361305AAC,IND361315AAA,10,1.7029411764705882,0.0,1.0,0.0,0.0,52.5,31.0,43.5599,1.0,0.0,1,0,0,Khambhalia_JdswarRD_D (Gujarat),Bhatiya_Kalyanpr_D (Gujarat),Khambhalia_JdswarRD_D (Gujarat) -> Bhatiya_Kalyanpr_D (Gujarat)
IND562132AAA,IND600056AAB,14,1.9483471074380165,0.0,1.0,0.0,0.0,471.5,242.0,319.41499999999996,1.0,0.0,1,0,0,Bangalore_Nelmngla_H (Karnataka),MAA_Poonamallee_HB (Tamil Nadu),Bangalore_Nelmngla_H (Karnataka) -> MAA_Poonamallee_HB (Tamil Nadu)
IND360311AAA,IND360050AAA,1,1.3777777777777778,0.0,1.0,0.0,0.0,62.0,45.0,46.9022,0.0,0.0,1,0,0,Gondal_DC (Gujarat),Jasdan_MotiDPP_D (Gujarat),Gondal_DC (Gujarat) -> Jasdan_MotiDPP_D (Gujarat)
IND786001AAB,IND786125AAA,1,2.2758620689655173,0.0,1.0,0.0,0.0,66.0,29.0,41.6915,0.0,0.0,1,0,0,Dibrugarh_Bokule_H (Assam),Tinusukia_Chrwpaty_D (Assam),Dibrugarh_Bokule_H (Assam) -> Tinusukia_Chrwpaty_D (Assam)
IND786001AAB,IND786190AAA,1,1.8837209302325582,0.0,1.0,0.0,0.0,81.0,43.0,62.2556,0.0,0.0,1,0,0,Dibrugarh_Bokule_H (Assam),DoomDooma_Pthrgoan_D (Assam),Dibrugarh_Bokule_H (Assam) -> DoomDooma_Pthrgoan_D (Assam)
IND360003AAA,IND360311AAA,2,2.102307692307692,0.0,1.0,0.0,0.0,53.5,25.5,37.8864,0.0,0.0,1,0,0,Rajkot_Kothriya_DC (Gujarat),Gondal_DC (Gujarat),Rajkot_Kothriya_DC (Gujarat) -> Gondal_DC (Gujarat)
IND786001AAB,IND792103AAB,1,2.259259259259259,0.0,1.0,0.0,0.0,183.0,81.0,112.6654,0.0,0.0,1,0,0,Dibrugarh_Bokule_H (Assam),Namsai_HelipadRD_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam) -> Namsai_HelipadRD_D (Arunachal Pradesh)
IND345021AAA,IND342301AAA,10,1.4492424242424242,0.0,0.8,0.0,0.0,64.5,45.0,62.6703,1.0,0.0,1,0,0,Pokhran_SttinDPP_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),Pokhran_SttinDPP_D (Rajasthan) -> Phalodi_PalikDPP_D (Rajasthan)
IND345001AAA,IND345021AAA,4,1.3376623376623376,0.0,1.0,0.0,0.0,103.0,77.0,109.54884999999999,1.0,0.0,1,0,0,Jaisalmer_Gopa3PL_D (Rajasthan),Pokhran_SttinDPP_D (Rajasthan),Jaisalmer_Gopa3PL_D (Rajasthan) -> Pokhran_SttinDPP_D (Rajasthan)
IND345001AAA,IND342301AAA,1,1.75,0.0,1.0,0.0,0.0,210.0,120.0,168.0361,1.0,0.0,1,0,0,Jaisalmer_Gopa3PL_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),Jaisalmer_Gopa3PL_D (Rajasthan) -> Phalodi_PalikDPP_D (Rajasthan)
IND786184AAA,IND786190AAA,2,1.9464285714285714,0.0,1.0,0.0,0.0,52.5,27.0,38.96300000000001,0.0,0.0,1,0,0,Chabua_CollgeRD_D (Assam),DoomDooma_Pthrgoan_D (Assam),Chabua_CollgeRD_D (Assam) -> DoomDooma_Pthrgoan_D (Assam)
IND530012AAA,IND531001AAA,5,2.0,0.0,1.0,0.0,0.0,42.0,21.0,23.4458,0.0,0.0,1,0,0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Anakapalle_Kothuru_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh) -> Anakapalle_Kothuru_D (Andhra Pradesh)
IND530012AAA,IND501359AAE,10,2.018396101488426,0.0,1.0,0.0,0.0,877.0,433.0,602.57915,1.0,0.0,1,0,0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh) -> Hyderabad_Shamshbd_H (Telangana)
IND344022AAB,IND344001AAA,9,1.4492753623188406,0.0,0.7777777777777778,0.0,0.0,99.0,68.0,96.2314,1.0,0.0,1,0,0,Balotra_BsnoiHPL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan),Balotra_BsnoiHPL_D (Rajasthan) -> Barmer_Nehru3PL_D (Rajasthan)
IND344001AAA,IND345021AAA,3,1.75,0.0,1.0,0.0,0.0,266.0,151.0,173.17370000000005,1.0,0.0,1,0,0,Barmer_Nehru3PL_D (Rajasthan),Pokhran_SttinDPP_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan) -> Pokhran_SttinDPP_D (Rajasthan)
IND344001AAA,IND345001AAA,6,0.7725949468511297,0.0,0.0,0.0,0.0,149.5,194.5,155.6477,1.0,0.0,0,0,0,Barmer_Nehru3PL_D (Rajasthan),Jaisalmer_Gopa3PL_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan) -> Jaisalmer_Gopa3PL_D (Rajasthan)
IND344001AAA,IND342301AAA,4,1.719387755102041,0.0,1.0,0.0,0.0,337.0,196.0,235.75594999999998,1.0,0.0,1,0,0,Barmer_Nehru3PL_D (Rajasthan),Phalodi_PalikDPP_D (Rajasthan),Barmer_Nehru3PL_D (Rajasthan) -> Phalodi_PalikDPP_D (Rajasthan)
IND343029AAB,IND307001AAA,2,1.4,0.0,1.0,0.0,0.0,98.0,70.0,77.09475,1.0,0.0,1,0,0,Bhinmal_RwStnDPP_D (Rajasthan),Sirohi_Ricco_D (Rajasthan),Bhinmal_RwStnDPP_D (Rajasthan) -> Sirohi_Ricco_D (Rajasthan)
IND343001AAA,IND343029AAB,2,1.3153846153846154,0.0,0.5,0.0,0.0,85.5,65.0,70.80345,1.0,0.0,1,0,0,Jalore_RoopNgr_D (Rajasthan),Bhinmal_RwStnDPP_D (Rajasthan),Jalore_RoopNgr_D (Rajasthan) -> Bhinmal_RwStnDPP_D (Rajasthan)
IND342602AAC,IND311302AAA,3,2.026315789473684,0.0,1.0,0.0,0.0,154.0,76.0,107.4594,1.0,0.0,1,0,0,Bilara_Central_DPP_2 (Rajasthan),Badnaur_BhmrdDPP_D (Rajasthan),Bilara_Central_DPP_2 (Rajasthan) -> Badnaur_BhmrdDPP_D (Rajasthan)
IND342602AAC,IND306304AAB,1,2.1627906976744184,0.0,1.0,0.0,0.0,93.0,43.0,59.707800000000006,1.0,0.0,1,0,0,Bilara_Central_DPP_2 (Rajasthan),Raipur_BypRDDPP_D (Rajasthan),Bilara_Central_DPP_2 (Rajasthan) -> Raipur_BypRDDPP_D (Rajasthan)
IND562132AAC,IND000000ACB,1,1.774869109947644,0.0,1.0,0.0,0.0,2712.0,1528.0,2073.0558,1.0,0.0,1,0,0,Bengaluru_Nelmngla_L (Karnataka),Gurgaon_Bilaspur_HB (Haryana),Bengaluru_Nelmngla_L (Karnataka) -> Gurgaon_Bilaspur_HB (Haryana)
IND342601AAA,IND342902AAA,3,1.9142857142857144,0.0,1.0,0.0,0.0,68.0,41.0,39.0015,1.0,0.0,1,0,0,Piparcity_BsstdDPP_D (Rajasthan),Gotan_DKLogDPP_D (Rajasthan),Piparcity_BsstdDPP_D (Rajasthan) -> Gotan_DKLogDPP_D (Rajasthan)
IND342005AAD,IND344022AAB,4,1.7733333333333334,0.0,1.0,0.0,0.0,133.0,75.0,103.79714999999999,1.0,0.0,1,0,0,Jodhpur_Basni_I (Rajasthan),Balotra_BsnoiHPL_D (Rajasthan),Jodhpur_Basni_I (Rajasthan) -> Balotra_BsnoiHPL_D (Rajasthan)
IND342005AAD,IND342902A1B,1,1.6808510638297873,0.0,1.0,0.0,0.0,158.0,94.0,103.1401,1.0,0.0,1,0,0,Jodhpur_Basni_I (Rajasthan),IND342902A1B,Jodhpur_Basni_I (Rajasthan) -> IND342902A1B
IND524132AAA,IND524101AAB,14,1.6714285714285715,0.0,1.0,0.0,0.0,58.5,36.0,39.838449999999995,1.0,0.0,1,0,0,Venktagiri_TirupthiRd_D (Andhra Pradesh),Gudur_Bngisheb_D (Andhra Pradesh),Venktagiri_TirupthiRd_D (Andhra Pradesh) -> Gudur_Bngisheb_D (Andhra Pradesh)
IND341505AAA,IND341510AAB,1,2.087378640776699,0.0,1.0,0.0,0.0,215.0,103.0,128.96460000000002,1.0,0.0,1,0,0,Makrana_Mwalibad_D (Rajasthan),Merta_Central_DPP_1 (Rajasthan),Makrana_Mwalibad_D (Rajasthan) -> Merta_Central_DPP_1 (Rajasthan)
IND563101AAB,IND563125AAB,1,1.5,0.0,1.0,0.0,0.0,54.0,36.0,36.7522,0.0,0.0,1,0,0,Kolar_Ambedkar_D (Karnataka),Chintamani_Central_D_2 (Karnataka),Kolar_Ambedkar_D (Karnataka) -> Chintamani_Central_D_2 (Karnataka)
IND341030AAA,IND341303AAA,3,1.4666666666666666,0.0,1.0,0.0,0.0,66.0,45.0,55.5569,1.0,0.0,1,0,0,Tarnau_BsstdDPP_D (Rajasthan),Didwana_KatlaDPP_D (Rajasthan),Tarnau_BsstdDPP_D (Rajasthan) -> Didwana_KatlaDPP_D (Rajasthan)
IND524003AAA,IND501359AAE,14,1.6933701657458564,0.0,1.0,0.0,0.0,611.5,361.5,495.9099,1.0,0.0,1,0,0,Nellore_DC (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),Nellore_DC (Andhra Pradesh) -> Hyderabad_Shamshbd_H (Telangana)
IND335804AAD,IND335703AAA,9,1.0789473684210527,0.0,0.3333333333333333,0.0,0.0,41.0,38.0,41.1907,0.0,0.0,0,0,0,Suratgarh_Central_DPP_2 (Rajasthan),Srivijaynagar_BhwanDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan) -> Srivijaynagar_BhwanDPP_D (Rajasthan)
IND335804AAD,IND335701AAA,2,1.1851398244539701,0.0,0.5,0.0,0.0,83.0,70.0,76.45384999999999,0.0,0.0,0,0,0,Suratgarh_Central_DPP_2 (Rajasthan),Anupgarh_PrmNrDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan) -> Anupgarh_PrmNrDPP_D (Rajasthan)
IND335803AAA,IND335804AAD,7,1.1428571428571428,0.0,0.42857142857142855,0.0,0.0,25.0,22.0,24.072,0.0,0.0,0,0,0,Pilibanga_BsstdDPP_D (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),Pilibanga_BsstdDPP_D (Rajasthan) -> Suratgarh_Central_DPP_2 (Rajasthan)
IND000000AET,IND000000AAS,8,2.4646938775510203,0.0,1.0,0.0,0.0,119.0,48.5,68.7217,1.0,0.0,1,0,0,Barpeta_ShivBari_D (Assam),Bongaigaon_Chpaguri_D (Assam),Barpeta_ShivBari_D (Assam) -> Bongaigaon_Chpaguri_D (Assam)
IND335701AAA,IND335051AAA,7,1.0638297872340425,0.0,0.2857142857142857,0.0,0.0,50.0,47.0,50.941300000000005,0.0,0.0,0,0,0,Anupgarh_PrmNrDPP_D (Rajasthan),RaisingNgr_BisnolDPP_D (Rajasthan),Anupgarh_PrmNrDPP_D (Rajasthan) -> RaisingNgr_BisnolDPP_D (Rajasthan)
IND000000AFG,IND673027AAB,1,1.826086956521739,0.0,1.0,0.0,0.0,84.0,46.0,41.4264,1.0,0.0,1,0,0,Tirur_PmthuKlm_D (Kerala),Kozhikode_Feroke_H (Kerala),Tirur_PmthuKlm_D (Kerala) -> Kozhikode_Feroke_H (Kerala)
IND335524AAA,IND335523AAB,1,1.148936170212766,0.0,0.0,0.0,0.0,54.0,47.0,41.4874,1.0,0.0,0,0,0,Rawatsar_ShivmDPP_D (Rajasthan),Nohar_Central_DPP_2 (Rajasthan),Rawatsar_ShivmDPP_D (Rajasthan) -> Nohar_Central_DPP_2 (Rajasthan)
IND000000AFJ,IND695121AAA,20,1.08,0.0,0.15,0.0,0.0,28.5,26.0,18.366799999999998,0.0,0.0,0,0,0,Trivandrum_Pettah_D (Kerala),Neyatinkra_Arlumodu_D (Kerala),Trivandrum_Pettah_D (Kerala) -> Neyatinkra_Arlumodu_D (Kerala)
IND000000AFJ,IND695572AAB,1,2.2222222222222223,0.0,1.0,0.0,0.0,60.0,27.0,22.1852,0.0,0.0,1,0,0,Trivandrum_Pettah_D (Kerala),Kallikkad_Mutyvila_D (Kerala),Trivandrum_Pettah_D (Kerala) -> Kallikkad_Mutyvila_D (Kerala)
IND335513AAA,IND335804AAD,1,1.5,0.0,1.0,0.0,0.0,81.0,54.0,56.9831,0.0,0.0,1,0,0,Hanumangarh_DC (Rajasthan),Suratgarh_Central_DPP_2 (Rajasthan),Hanumangarh_DC (Rajasthan) -> Suratgarh_Central_DPP_2 (Rajasthan)
IND000000AFT,IND400072AAB,10,1.973684210526316,0.0,1.0,0.0,0.0,37.5,19.0,21.138600000000004,0.0,0.0,1,0,0,Mumbai_Sanpada_I (Maharashtra),Mumbai Hub (Maharashtra),Mumbai_Sanpada_I (Maharashtra) -> Mumbai Hub (Maharashtra)
IND792001AAA,IND792110AAA,2,1.5697674418604652,0.0,1.0,0.0,0.0,67.5,43.0,61.847449999999995,0.0,0.0,1,0,0,Tezu_Farmnala_D (Arunachal Pradesh),Roing_DibngVly_D (Arunachal Pradesh),Tezu_Farmnala_D (Arunachal Pradesh) -> Roing_DibngVly_D (Arunachal Pradesh)
IND792103AAB,IND792001AAA,11,0.6808510638297872,0.0,0.0,0.0,0.0,64.0,94.0,130.8647,0.0,0.0,0,0,0,Namsai_HelipadRD_D (Arunachal Pradesh),Tezu_Farmnala_D (Arunachal Pradesh),Namsai_HelipadRD_D (Arunachal Pradesh) -> Tezu_Farmnala_D (Arunachal Pradesh)
IND142026AAA,IND141109AAA,18,1.436904761904762,0.0,1.0,0.0,0.0,51.0,35.0,23.547849999999997,1.0,0.0,1,0,0,Jagraon_DC (Punjab),Raikot_DC (Punjab),Jagraon_DC (Punjab) -> Raikot_DC (Punjab)
IND335501AAA,IND331701AAA,1,1.7142857142857142,0.0,1.0,0.0,0.0,36.0,21.0,23.5577,1.0,0.0,1,0,0,Bhadra_GMndiDPP_D (Rajasthan),Sidhmukh_MnbzrDPP_D (Rajasthan),Bhadra_GMndiDPP_D (Rajasthan) -> Sidhmukh_MnbzrDPP_D (Rajasthan)
IND141010AAA,IND000000ACA,1,1.8181818181818181,0.0,1.0,0.0,0.0,20.0,11.0,15.531,0.0,0.0,1,0,0,Ludhiana_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab),Ludhiana_DC (Punjab) -> Ludhiana_MilrGanj_HB (Punjab)
IND793150AAA,IND781018AAB,1,1.9562043795620438,0.0,1.0,0.0,0.0,268.0,137.0,182.8514,1.0,0.0,1,0,0,Jowai_Ldthlabh_D (Meghalaya),Guwahati_Hub (Assam),Jowai_Ldthlabh_D (Meghalaya) -> Guwahati_Hub (Assam)
IND141003AAB,IND142026AAA,21,1.6774193548387097,0.0,1.0,0.0,0.0,56.0,31.0,40.7157,1.0,0.0,1,0,0,Ludhiana_GillChwk_DC (Punjab),Jagraon_DC (Punjab),Ludhiana_GillChwk_DC (Punjab) -> Jagraon_DC (Punjab)
IND334001AAC,IND341001AAC,2,1.625,0.0,1.0,0.0,0.0,136.5,84.0,115.3777,1.0,0.0,1,0,0,Bikaner_ITICollg_L (Rajasthan),Nagaur_KisanCo_D (Rajasthan),Bikaner_ITICollg_L (Rajasthan) -> Nagaur_KisanCo_D (Rajasthan)
IND334001AAC,IND334803AAA,4,1.7111111111111112,0.0,1.0,0.0,0.0,78.0,45.0,60.71335,1.0,0.0,1,0,0,Bikaner_ITICollg_L (Rajasthan),Nokha_DeVDPP_D (Rajasthan),Bikaner_ITICollg_L (Rajasthan) -> Nokha_DeVDPP_D (Rajasthan)
IND334001AAB,IND334803AAA,2,1.8986105080330005,0.0,1.0,0.0,0.0,91.5,48.0,64.6074,1.0,0.0,1,0,0,Bikaner_DC (Rajasthan),Nokha_DeVDPP_D (Rajasthan),Bikaner_DC (Rajasthan) -> Nokha_DeVDPP_D (Rajasthan)
IND333504AAA,IND332713AAA,2,1.7542213883677298,0.0,1.0,0.0,0.0,70.0,40.0,44.45085,1.0,0.0,1,0,0,Khetri_NagarDPP_D (Rajasthan),NeemKaThana_War5DPP_D (Rajasthan),Khetri_NagarDPP_D (Rajasthan) -> NeemKaThana_War5DPP_D (Rajasthan)
IND141003AAB,IND141109AAA,1,1.0,0.0,0.0,0.0,0.0,47.0,47.0,47.3357,1.0,0.0,0,0,0,Ludhiana_GillChwk_DC (Punjab),Raikot_DC (Punjab),Ludhiana_GillChwk_DC (Punjab) -> Raikot_DC (Punjab)
IND333028AAA,IND333502AAA,1,1.148936170212766,0.0,0.0,0.0,0.0,54.0,47.0,40.769400000000005,1.0,0.0,0,0,0,Sultana_Central_DPP_1 (Rajasthan),Buhana_CourtDPP_D (Rajasthan),Sultana_Central_DPP_1 (Rajasthan) -> Buhana_CourtDPP_D (Rajasthan)
IND333001AAA,IND333028AAA,3,1.3783783783783783,0.0,0.6666666666666666,0.0,0.0,51.0,40.0,33.366800000000005,1.0,0.0,1,0,0,Jhunjhunu_DC (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),Jhunjhunu_DC (Rajasthan) -> Sultana_Central_DPP_1 (Rajasthan)
IND332713AAA,IND332715AAB,1,2.061224489795918,0.0,1.0,0.0,0.0,101.0,49.0,50.2197,1.0,0.0,1,0,0,NeemKaThana_War5DPP_D (Rajasthan),Shrimadhopur_RLSTNDPP_D (Rajasthan),NeemKaThana_War5DPP_D (Rajasthan) -> Shrimadhopur_RLSTNDPP_D (Rajasthan)
IND571104AAA,IND573142AAA,1,1.625,0.0,1.0,0.0,0.0,52.0,32.0,33.8127,1.0,0.0,1,0,0,Koppa_BMRd_D (Karnataka),Ramanathapura_Central_D_2 (Karnataka),Koppa_BMRd_D (Karnataka) -> Ramanathapura_Central_D_2 (Karnataka)
IND332001AAB,IND334001AAC,3,1.588235294117647,0.0,1.0,0.0,0.0,243.0,154.0,213.6351,1.0,0.0,1,0,0,Sikar_FatehpRd_I (Rajasthan),Bikaner_ITICollg_L (Rajasthan),Sikar_FatehpRd_I (Rajasthan) -> Bikaner_ITICollg_L (Rajasthan)
IND523230AAA,IND523105AAA,19,1.3829787234042554,0.0,1.0,0.0,0.0,62.0,44.0,47.224,1.0,0.0,1,0,0,Kanigiri_Tiglgndi_D (Andhra Pradesh),Kandukur_LICOffce_D (Andhra Pradesh),Kanigiri_Tiglgndi_D (Andhra Pradesh) -> Kandukur_LICOffce_D (Andhra Pradesh)
IND332001AAB,IND333028AAA,2,1.4531046717918392,0.0,1.0,0.0,0.0,134.0,92.0,91.60605000000001,1.0,0.0,1,0,0,Sikar_FatehpRd_I (Rajasthan),Sultana_Central_DPP_1 (Rajasthan),Sikar_FatehpRd_I (Rajasthan) -> Sultana_Central_DPP_1 (Rajasthan)
IND332001AAB,IND333001AAA,3,1.271186440677966,0.0,0.6666666666666666,0.0,0.0,75.0,59.0,64.1646,1.0,0.0,1,0,0,Sikar_FatehpRd_I (Rajasthan),Jhunjhunu_DC (Rajasthan),Sikar_FatehpRd_I (Rajasthan) -> Jhunjhunu_DC (Rajasthan)
IND331023AAA,IND331304AAA,3,1.1612903225806452,0.0,0.3333333333333333,0.0,0.0,36.0,31.0,35.1418,1.0,0.0,0,0,0,Rajgarh_SadulDPP_D (Rajasthan),Taranagar_RajRdDPP_D (Rajasthan),Rajgarh_SadulDPP_D (Rajasthan) -> Taranagar_RajRdDPP_D (Rajasthan)
IND328001AAA,IND000000ACB,1,1.5404040404040404,0.0,1.0,0.0,0.0,305.0,198.0,257.5175,1.0,0.0,1,0,0,Dholpur_GtRoad_D (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),Dholpur_GtRoad_D (Rajasthan) -> Gurgaon_Bilaspur_HB (Haryana)
IND811201AAB,IND811213AAA,2,2.134615384615385,0.0,1.0,0.0,0.0,55.5,26.0,34.20975,1.0,0.0,1,0,0,Munger_Kaura_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar),Munger_Kaura_D (Bihar) -> KharagpurBR_Central_DPP_1 (Bihar)
IND327001AAB,IND312605AAB,4,1.4112903225806452,0.0,1.0,0.0,0.0,87.5,62.0,88.51335,1.0,0.0,1,0,0,Banswara_KhandDPP_D (Rajasthan),Pratapgarh_Nimachrd_D (Rajasthan),Banswara_KhandDPP_D (Rajasthan) -> Pratapgarh_Nimachrd_D (Rajasthan)
IND811213AAA,IND813213AAA,2,1.6139162561576355,0.0,1.0,0.0,0.0,46.0,28.5,39.1146,1.0,0.0,1,0,0,KharagpurBR_Central_DPP_1 (Bihar),Sultanganj_Wardno3_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar) -> Sultanganj_Wardno3_D (Bihar)
IND811307AAA,IND811201AAB,1,2.0172413793103448,0.0,1.0,0.0,0.0,117.0,58.0,80.3155,1.0,0.0,1,0,0,Jamui_Mehsouri_D (Bihar),Munger_Kaura_D (Bihar),Jamui_Mehsouri_D (Bihar) -> Munger_Kaura_D (Bihar)
IND811307AAA,IND811213AAA,1,1.96875,0.0,1.0,0.0,0.0,63.0,32.0,45.7663,1.0,0.0,1,0,0,Jamui_Mehsouri_D (Bihar),KharagpurBR_Central_DPP_1 (Bihar),Jamui_Mehsouri_D (Bihar) -> KharagpurBR_Central_DPP_1 (Bihar)
IND811399AAA,IND209304AAA,10,1.6361138522861398,0.0,1.0,0.0,0.0,526.0,322.0,432.65895,1.0,0.0,1,0,0,Noida_Sector02_C (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),Noida_Sector02_C (Uttar Pradesh) -> Kanpur_Central_H_6 (Uttar Pradesh)
IND302014AAA,IND000000ACB,23,1.9268292682926829,0.0,1.0,0.0,0.0,316.0,164.0,221.4515,1.0,0.0,1,0,0,Jaipur_Hub (Rajasthan),Gurgaon_Bilaspur_HB (Haryana),Jaipur_Hub (Rajasthan) -> Gurgaon_Bilaspur_HB (Haryana)
IND321606AAA,IND321001AAA,3,1.5918367346938775,0.0,1.0,0.0,0.0,78.0,49.0,54.4728,1.0,0.0,1,0,0,Kherli_GodamDPP_D (Rajasthan),Bharatpur_DC (Rajasthan),Kherli_GodamDPP_D (Rajasthan) -> Bharatpur_DC (Rajasthan)
IND814101AAB,IND816107AAA,11,1.5232558139534884,0.0,1.0,0.0,0.0,131.0,86.0,88.8902,1.0,0.0,1,0,0,Dumka_Dudhani_D (Jharkhand),Pakur_Hatpada_D (Jharkhand),Dumka_Dudhani_D (Jharkhand) -> Pakur_Hatpada_D (Jharkhand)
IND814112AAA,IND814133AAA,2,2.273652882205514,0.0,1.0,0.0,0.0,128.5,56.5,79.6487,1.0,0.0,1,0,0,Deoghar_Barmasia_D (Jharkhand),Godda_PushPlza_D (Jharkhand),Deoghar_Barmasia_D (Jharkhand) -> Godda_PushPlza_D (Jharkhand)
IND571105AAA,IND571213AAA,12,1.6961538461538461,0.0,1.0,0.0,0.0,67.0,39.0,43.636700000000005,1.0,0.0,1,0,0,Hunsur_RatnaDPP_D (Karnataka),Gonikoppal_Thomas_D (Karnataka),Hunsur_RatnaDPP_D (Karnataka) -> Gonikoppal_Thomas_D (Karnataka)
IND571213AAA,IND571114AAA,8,1.6091135232926277,0.0,1.0,0.0,0.0,107.0,67.0,73.65189999999998,1.0,0.0,1,0,0,Gonikoppal_Thomas_D (Karnataka),HDKote_BegurRD_D (Karnataka),Gonikoppal_Thomas_D (Karnataka) -> HDKote_BegurRD_D (Karnataka)
